query	baidu_max_title_char_length_first_screen	baidu_max_title_word_length_first_screen	baidu_max_title_matches_fraction_with_query_first_screen	baidu_avg_title_char_length_first_screen	baidu_avg_title_word_length_first_screen	baidu_avg_title_matches_fraction_with_query_first_screen	baidu_max_snippet_char_length_first_screen	baidu_max_snippet_word_length_first_screen	baidu_max_snippet_matches_fraction_with_query_first_screen	baidu_avg_snippet_char_length_first_screen	baidu_avg_snippet_word_length_first_screen	baidu_avg_snippet_matches_fraction_with_query_first_screen	baidu_max_title_char_length_other_screens	baidu_max_title_word_length_other_screens	baidu_max_title_matches_fraction_with_query_other_screens	baidu_avg_title_char_length_other_screens	baidu_avg_title_word_length_other_screens	baidu_avg_title_matches_fraction_with_query_other_screens	baidu_max_snippet_char_length_other_screens	baidu_max_snippet_word_length_other_screens	baidu_max_snippet_matches_fraction_with_query_other_screens	baidu_avg_snippet_char_length_other_screens	baidu_avg_snippet_word_length_other_screens	baidu_avg_snippet_matches_fraction_with_query_other_screens	sogou_max_title_char_length_first_screen	sogou_max_title_word_length_first_screen	sogou_max_title_matches_fraction_with_query_first_screen	sogou_avg_title_char_length_first_screen	sogou_avg_title_word_length_first_screen	sogou_avg_title_matches_fraction_with_query_first_screen	sogou_max_snippet_char_length_first_screen	sogou_max_snippet_word_length_first_screen	sogou_max_snippet_matches_fraction_with_query_first_screen	sogou_avg_snippet_char_length_first_screen	sogou_avg_snippet_word_length_first_screen	sogou_avg_snippet_matches_fraction_with_query_first_screen	sogou_max_title_char_length_other_screens	sogou_max_title_word_length_other_screens	sogou_max_title_matches_fraction_with_query_other_screens	sogou_avg_title_char_length_other_screens	sogou_avg_title_word_length_other_screens	sogou_avg_title_matches_fraction_with_query_other_screens	sogou_max_snippet_char_length_other_screens	sogou_max_snippet_word_length_other_screens	sogou_max_snippet_matches_fraction_with_query_other_screens	sogou_avg_snippet_char_length_other_screens	sogou_avg_snippet_word_length_other_screens	sogou_avg_snippet_matches_fraction_with_query_other_screens	delta_max_title_char_length_first_screen	delta_max_title_word_length_first_screen	delta_max_title_matches_fraction_with_query_first_screen	delta_avg_title_char_length_first_screen	delta_avg_title_word_length_first_screen	delta_avg_title_matches_fraction_with_query_first_screen	delta_max_snippet_char_length_first_screen	delta_max_snippet_word_length_first_screen	delta_max_snippet_matches_fraction_with_query_first_screen	delta_avg_snippet_char_length_first_screen	delta_avg_snippet_word_length_first_screen	delta_avg_snippet_matches_fraction_with_query_first_screen	delta_max_title_char_length_other_screens	delta_max_title_word_length_other_screens	delta_max_title_matches_fraction_with_query_other_screens	delta_avg_title_char_length_other_screens	delta_avg_title_word_length_other_screens	delta_avg_title_matches_fraction_with_query_other_screens	delta_max_snippet_char_length_other_screens	delta_max_snippet_word_length_other_screens	delta_max_snippet_matches_fraction_with_query_other_screens	delta_avg_snippet_char_length_other_screens	delta_avg_snippet_word_length_other_screens	delta_avg_snippet_matches_fraction_with_query_other_screens	
祝福ppt课件	54	14	0.6	37.4	8.6	0.362857142857	212	51	0.234042553191	204.8	48.6	0.112104297038	86	19	0.285714285714	48.4	10.6	0.264319890636	224	52	0.266666666667	215.4	47.8	0.0945008614574	92	20	0.3	54.8	13.2	0.242857142857	238	52	0.125	134.6	30.2	0.0599924585219	64	12	0.416666666667	48.4	10.0	0.313888888889	218	44	0.205882352941	76.2	15.6	0.0729946524064	-38	-6	0.3	-17.4	-4.6	0.12	-26	-1	0.109042553191	70.2	18.4	0.0521118385161	22	7	-0.130952380952	0.0	0.6	-0.0495689982532	6	8	0.0607843137255	139.2	32.2	0.021506209051	
海咪咪小姐吉他谱	62	15	0.333333333333	52.4	12.4	0.291688311688	209	49	0.217391304348	199.0	44.2	0.128360759323	88	22	0.5	55.0	11.8	0.366919191919	208	52	0.153846153846	158.2	37.6	0.084508361204	85	20	0.555555555556	55.3333333333	12.3333333333	0.344841269841	223	51	0.238095238095	121.166666667	26.5	0.103471968498	85	17	0.416666666667	48.5	10.75	0.166141456583	436	97	0.238095238095	240.5	53.25	0.0890770741286	-23	-5	-0.222222222222	-2.93333333333	0.0666666666667	-0.053152958153	-14	-2	-0.0207039337474	77.8333333333	17.7	0.0248887908259	3	5	0.0833333333333	6.5	1.05	0.200777735337	-228	-45	-0.0842490842491	-82.3	-15.65	-0.00456871292461	
大海啊故乡简谱	46	12	0.666666666667	37.0	8.5	0.5	214	51	0.31914893617	155.25	36.5	0.145044586984	87	21	1.0	47.0	10.0	0.588322788323	218	49	0.333333333333	185.833333333	43.8333333333	0.235665813956	50	12	1.0	33.2	7.8	0.588888888889	339	62	0.5	67.8	12.4	0.1	57	13	0.666666666667	33.0	7.2	0.400932400932	435	92	0.0978260869565	87.0	18.4	0.0195652173913	-4	0	-0.333333333333	3.8	0.7	-0.0888888888889	-125	-11	-0.18085106383	87.45	24.1	0.0450445869837	30	8	0.333333333333	14.0	2.8	0.18739038739	-217	-43	0.235507246377	98.8333333333	25.4333333333	0.216100596564	
音乐下载	87	17	0.4	61.0	12.3333333333	0.278431372549	222	47	0.106382978723	125.666666667	28.6666666667	0.0440080014548	78	15	0.333333333333	50.1428571429	9.57142857143	0.168145743146	223	49	0.2	183.714285714	37.8571428571	0.0883919349843	44	9	0.333333333333	35.3333333333	7.0	0.222222222222	521	95	0.25	308.666666667	57.0	0.0868421052632	81	16	0.5	49.5	9.5	0.249768518519	210	54	0.322580645161	62.1666666667	14.1666666667	0.0537634408602	43	8	0.0666666666667	25.6666666667	5.33333333333	0.0562091503268	-299	-48	-0.143617021277	-183.0	-28.3333333333	-0.0428341038083	-3	-1	-0.166666666667	0.642857142857	0.0714285714286	-0.0816227753728	13	-5	-0.122580645161	121.547619048	23.6904761905	0.034628494124	
epson680k打印机驱动下载	83	17	0.454545454545	66.6	13.0	0.275432900433	208	50	0.166666666667	167.2	36.0	0.0765383920506	82	17	0.307692307692	76.2	14.6	0.221872979961	208	45	0.292682926829	175.6	37.6	0.133968325245	82	17	0.416666666667	63.3333333333	12.3333333333	0.303221288515	236	47	0.0851063829787	74.1666666667	14.8333333333	0.0260891590679	82	15	0.333333333333	70.75	12.5	0.284848484848	0	0	0	0.0	0.0	0.0	1	0	0.0378787878788	3.26666666667	0.666666666667	-0.0277883880825	-28	3	0.0815602836879	93.0333333333	21.1666666667	0.0504492329827	0	2	-0.025641025641	5.45	2.1	-0.0629755048873	208	45	0.292682926829	175.6	37.6	0.133968325245	
我的世界末地传送门	83	21	0.555555555556	69.3333333333	16.3333333333	0.452520189362	222	49	0.205128205128	119.333333333	29.3333333333	0.115995115995	79	19	0.666666666667	58.4285714286	12.2857142857	0.427616660699	248	57	0.207547169811	172.428571429	43.0	0.110159755599	68	14	0.555555555556	52.3333333333	10.6666666667	0.465608465608	0	0	0	0.0	0.0	0.0	95	20	0.714285714286	53.4285714286	11.1428571429	0.459640171858	698	138	0.44	146.0	28.4285714286	0.143084886128	15	7	0.0	17.0	5.66666666667	-0.0130882762462	222	49	0.205128205128	119.333333333	29.3333333333	0.115995115995	-16	-1	-0.047619047619	5.0	1.14285714286	-0.0320235111588	-450	-81	-0.232452830189	26.4285714286	14.5714285714	-0.0329251305295	
阿甘正传电影免费	88	18	0.333333333333	49.0	10.0	0.269444444444	497	106	0.0769230769231	280.75	65.25	0.031023222061	88	17	0.333333333333	59.1666666667	10.6666666667	0.168417366947	379	80	0.146341463415	222.833333333	51.1666666667	0.0623201931686	92	18	0.428571428571	59.75	11.0	0.27380952381	0	0	0	0.0	0.0	0.0	94	19	0.263157894737	70.0	13.2	0.190899977216	105	22	0.0909090909091	21.0	4.4	0.0181818181818	-4	0	-0.0952380952381	-10.75	-1.0	-0.00436507936508	497	106	0.0769230769231	280.75	65.25	0.031023222061	-6	-2	0.0701754385965	-10.8333333333	-2.53333333333	-0.022482610269	274	58	0.0554323725055	201.833333333	46.7666666667	0.0441383749867	
脚扭伤了怎么办	60	10	0.6	45.25	7.75	0.443253968254	233	54	0.0925925925926	58.25	13.5	0.0231481481481	90	20	0.5	62.5	12.0	0.286269493177	289	59	0.113636363636	240.333333333	50.8333333333	0.0546094539256	92	16	0.6	55.8	10.6	0.380227272727	240	49	0.142857142857	48.0	9.8	0.0285714285714	47	10	0.6	29.8	5.8	0.366666666667	583	119	0.2	161.6	32.8	0.0702521008403	-32	-6	0.0	-10.55	-2.85	0.0630266955267	-7	5	-0.0502645502646	10.25	3.7	-0.00542328042328	43	10	-0.1	32.7	6.2	-0.0803971734893	-294	-60	-0.0863636363636	78.7333333333	18.0333333333	-0.0156426469148	
酷屏5	76	18	0.333333333333	57.8	13.8	0.225392156863	216	48	0.0645161290323	166.4	35.8	0.0451224771434	78	18	0.333333333333	60.4	13.4	0.197852474323	245	57	0.0625	165.2	35.0	0.0303127310614	77	18	0.333333333333	51.25	11.75	0.184027777778	150	44	0.2	43.75	12.25	0.05	72	17	0.333333333333	54.0	13.1666666667	0.242411836529	225	49	0.0204081632653	37.5	8.16666666667	0.00340136054422	-1	0	0.0	6.55	2.05	0.041364379085	66	4	-0.135483870968	122.65	23.55	-0.00487752285665	6	1	0.0	6.4	0.233333333333	-0.0445593622064	20	8	0.0420918367347	127.7	26.8333333333	0.0269113705172	
cs神器时代单机版	85	16	0.5	68.75	12.75	0.28869047619	227	55	0.133333333333	194.5	45.75	0.0780492424242	71	14	0.357142857143	63.3333333333	12.6666666667	0.272954822955	195	48	0.0789473684211	143.0	32.3333333333	0.0507048385338	85	16	0.363636363636	73.6	13.6	0.282663170163	0	0	0	0.0	0.0	0.0	83	16	0.4	75.8	15.2	0.329166666667	0	0	0	0.0	0.0	0.0	0	0	0.136363636364	-4.85	-0.85	0.00602730602731	227	55	0.133333333333	194.5	45.75	0.0780492424242	-12	-2	-0.0428571428571	-12.4666666667	-2.53333333333	-0.0562118437118	195	48	0.0789473684211	143.0	32.3333333333	0.0507048385338	
黑执事第二季下载	85	20	0.35	68.6	15.2	0.292105263158	230	60	0.243902439024	193.6	46.0	0.11332594235	89	25	0.4375	70.6	16.4	0.333756410256	248	59	0.212121212121	197.6	45.2	0.106282842064	86	20	0.8	74.8333333333	16.1666666667	0.420072900955	176	35	0.371428571429	57.1666666667	8.16666666667	0.109523809524	60	13	0.666666666667	48.5	10.0	0.451923076923	0	0	0	0.0	0.0	0.0	-1	0	-0.45	-6.23333333333	-0.966666666667	-0.127967637797	54	25	-0.127526132404	136.433333333	37.8333333333	0.00380213282652	29	12	-0.229166666667	22.1	6.4	-0.118166666667	248	59	0.212121212121	197.6	45.2	0.106282842064	
迪斯科音乐	93	18	0.3	76.3333333333	14.6666666667	0.213425925926	237	45	0.133333333333	103.333333333	20.0	0.0740740740741	91	21	0.5	57.7142857143	12.1428571429	0.183958735009	255	65	0.037037037037	133.285714286	30.5714285714	0.0182096342811	93	22	0.333333333333	77.0	16.4	0.19417027417	0	0	0	0.0	0.0	0.0	94	19	0.4375	73.4	13.8	0.235487616099	661	144	0.4	198.0	41.8	0.180198412698	0	-4	-0.0333333333333	-0.666666666667	-1.73333333333	0.0192556517557	237	45	0.133333333333	103.333333333	20.0	0.0740740740741	-3	2	0.0625	-15.6857142857	-1.65714285714	-0.0515288810899	-406	-79	-0.362962962963	-64.7142857143	-11.2285714286	-0.161988778417	
清明节PPT	31	8	0.666666666667	27.0	5.75	0.3125	236	55	0.181818181818	172.75	40.0	0.0881818181818	91	16	0.5	46.3333333333	8.66666666667	0.369543650794	230	59	0.347826086957	199.333333333	42.3333333333	0.195358899821	56	11	0.666666666667	30.0	6.0	0.378354978355	0	0	0	0.0	0.0	0.0	64	12	0.333333333333	38.8	7.6	0.151515151515	783	171	0.131578947368	198.8	41.8	0.0415204678363	-25	-3	0.0	-3.0	-0.25	-0.065854978355	236	55	0.181818181818	172.75	40.0	0.0881818181818	27	4	0.166666666667	7.53333333333	1.06666666667	0.218028499278	-553	-112	0.216247139588	0.533333333333	0.533333333333	0.153838431984	
荷包豆	89	21	0.5	46.0	10.4	0.370476190476	408	97	0.230769230769	210.2	49.2	0.0778094986342	90	20	0.421052631579	70.4	15.4	0.260242272348	254	61	0.285714285714	216.4	49.2	0.129928125307	69	19	0.5	48.6666666667	12.3333333333	0.284461152882	861	166	0.304347826087	370.333333333	70.6666666667	0.153658110704	89	21	0.5	48.5	11.1666666667	0.224007936508	546	127	0.133858267717	91.0	21.1666666667	0.0223097112861	20	2	0.0	-2.66666666667	-1.93333333333	0.086015037594	-453	-69	-0.0735785953177	-160.133333333	-21.4666666667	-0.0758486120694	1	-1	-0.0789473684211	21.9	4.23333333333	0.0362343358396	-292	-66	0.151856017998	125.4	28.0333333333	0.10761841402	
amd与英特尔cpu对比哪个好	86	19	0.375	61.75	14.0	0.244534157363	241	55	0.125	224.0	50.5	0.0648863636364	82	19	0.3	68.0	15.3333333333	0.133018002523	231	55	0.0833333333333	215.666666667	50.1666666667	0.0424298540965	68	16	0.4375	51.6666666667	11.6666666667	0.361742424242	0	0	0	0.0	0.0	0.0	82	14	0.6	43.8571428571	9.85714285714	0.252891156463	226	52	0.148936170213	63.7142857143	14.1428571429	0.0322656067337	18	3	-0.0625	10.0833333333	2.33333333333	-0.117208266879	241	55	0.125	224.0	50.5	0.0648863636364	0	5	-0.3	24.1428571429	5.47619047619	-0.11987315394	5	3	-0.0656028368794	151.952380952	36.0238095238	0.0101642473628	
琥珀核桃仁的做法	91	18	0.571428571429	73.3333333333	14.0	0.478057889823	227	51	0.263157894737	139.0	29.6666666667	0.113863089095	92	19	0.555555555556	57.8571428571	11.5714285714	0.408836485152	415	87	0.175438596491	193.714285714	45.2857142857	0.0793639308782	43	8	0.666666666667	36.0	7.0	0.579365079365	462	103	0.0194174757282	154.0	34.3333333333	0.00647249190939	96	20	0.555555555556	75.1428571429	15.2857142857	0.357072167598	606	127	0.259842519685	86.5714285714	18.1428571429	0.037120359955	48	10	-0.0952380952381	37.3333333333	7.0	-0.101307189542	-235	-52	0.243740419009	-15.0	-4.66666666667	0.107390597186	-4	-1	0.0	-17.2857142857	-3.71428571429	0.0517643175538	-191	-40	-0.0844039231938	107.142857143	27.1428571429	0.0422435709232	
美拍视频	73	16	0.444444444444	45.25	9.5	0.343998015873	225	49	0.0625	92.0	20.25	0.030931122449	87	19	0.333333333333	60.3333333333	12.8333333333	0.220215697615	255	61	0.0925925925926	169.666666667	42.1666666667	0.0496389922378	63	16	0.333333333333	43.6	9.4	0.25880952381	237	51	0.0588235294118	47.4	10.2	0.0117647058824	77	17	0.25	33.0	7.2	0.109893048128	545	122	0.106557377049	162.8	35.2	0.0398299939284	10	0	0.111111111111	1.65	0.1	0.0851884920635	-12	-2	0.00367647058824	44.6	10.05	0.0191664165666	10	2	0.0833333333333	27.3333333333	5.63333333333	0.110322649487	-290	-61	-0.0139647844566	6.86666666667	6.96666666667	0.00980899830949	
每天一碗美容养生粥	92	19	0.333333333333	78.8	16.2	0.265716374269	231	56	0.134615384615	221.8	52.6	0.0496704777702	93	21	0.52380952381	82.4	18.0	0.366858322276	253	63	0.15873015873	228.4	56.0	0.101670798737	86	19	0.833333333333	50.2	10.4	0.44331738437	229	59	0.0677966101695	45.8	11.8	0.0135593220339	62	13	0.666666666667	37.2	7.2	0.367599067599	632	141	0.219858156028	126.4	28.2	0.0439716312057	6	0	-0.5	28.6	5.8	-0.177601010101	2	-3	0.0668187744459	176.0	40.8	0.0361111557363	31	8	-0.142857142857	45.2	10.8	-0.000740745322789	-379	-78	-0.0611279972982	102.0	27.8	0.0576991675317	
三星手机数据恢复软件	92	15	0.571428571429	78.4	13.0	0.447106227106	269	60	0.241379310345	211.2	43.0	0.187632587215	92	17	0.666666666667	78.6	13.4	0.492156862745	316	58	0.3	221.2	41.0	0.222693057573	94	18	0.666666666667	63.6666666667	10.8333333333	0.524074074074	0	0	0	0.0	0.0	0.0	95	17	0.533333333333	88.0	15.3333333333	0.457889822596	240	39	0.358974358974	80.0	13.0	0.119658119658	-2	-3	-0.0952380952381	14.7333333333	2.16666666667	-0.0769678469678	269	60	0.241379310345	211.2	43.0	0.187632587215	-3	0	0.133333333333	-9.4	-1.93333333333	0.0342670401494	76	19	-0.0589743589744	141.2	28.0	0.103034937915	
亚索视频	88	19	0.444444444444	67.5	14.25	0.252558479532	208	47	0.170731707317	138.25	32.5	0.0805502013987	83	19	0.315789473684	73.0	16.0	0.158707430341	289	79	0.177777777778	175.333333333	41.3333333333	0.0955025535786	89	19	0.333333333333	70.0	14.25	0.1940267335	0	0	0	0.0	0.0	0.0	79	18	0.25	52.2	11.6	0.142991452991	597	147	0.0680272108844	119.4	29.4	0.0136054421769	-1	0	0.111111111111	-2.5	0.0	0.0585317460317	208	47	0.170731707317	138.25	32.5	0.0805502013987	4	1	0.0657894736842	20.8	4.4	0.0157159773491	-308	-68	0.109750566893	55.9333333333	11.9333333333	0.0818971114017	
dnf心悦特权专区	91	17	0.428571428571	60.8	11.4	0.33961802903	247	59	0.166666666667	216.2	44.4	0.130879244675	86	17	0.307692307692	72.0	14.4	0.229529294235	229	54	0.156862745098	198.8	47.6	0.0795637634899	91	19	0.363636363636	78.6666666667	15.3333333333	0.287902242237	205	37	0.0810810810811	66.3333333333	12.1666666667	0.0135135135135	86	17	0.375	78.25	15.5	0.276371606335	235	51	0.156862745098	167.0	34.0	0.092015021086	0	-2	0.0649350649351	-17.8666666667	-3.93333333333	0.0517157867932	42	22	0.0855855855856	149.866666667	32.2333333333	0.117365731161	0	0	-0.0673076923077	-6.25	-1.1	-0.0468423120997	-6	3	0.0	31.8	13.6	-0.0124512575961	
包粽子视频	77	15	0.5	58.0	12.0	0.3375	265	68	0.148148148148	116.0	31.0	0.0776049883555	83	19	0.5	55.1666666667	12.8333333333	0.333013812813	250	66	0.214285714286	206.666666667	53.0	0.100185016133	80	17	0.428571428571	61.25	12.5	0.30058177117	0	0	0	0.0	0.0	0.0	77	15	0.363636363636	47.0	9.83333333333	0.239665889666	609	156	0.294117647059	151.333333333	36.6666666667	0.0778202988779	-3	-2	0.0714285714286	-3.25	-0.5	0.03691822883	265	68	0.148148148148	116.0	31.0	0.0776049883555	6	4	0.136363636364	8.16666666667	3.0	0.0933479231467	-359	-90	-0.0798319327731	55.3333333333	16.3333333333	0.0223647172554	
烫发发型图片	63	13	0.714285714286	54.0	10.3333333333	0.457209457209	211	45	0.184210526316	128.666666667	27.6666666667	0.113255360624	90	20	0.470588235294	81.4285714286	17.1428571429	0.361457659987	250	58	0.363636363636	205.0	43.5714285714	0.170830541936	87	19	0.8	58.25	11.75	0.423785425101	394	69	0.594202898551	143.75	26.75	0.194603356217	90	20	0.666666666667	64.1666666667	13.5	0.353240740741	550	107	0.363636363636	120.166666667	23.3333333333	0.0948739733786	-24	-6	-0.0857142857143	-4.25	-1.41666666667	0.0334240321082	-183	-24	-0.409992372235	-15.0833333333	0.916666666667	-0.0813479955928	0	0	-0.196078431373	17.2619047619	3.64285714286	0.00821691924633	-300	-49	0.0	84.8333333333	20.2380952381	0.075956568557	
中央12台普法栏目剧	84	19	0.461538461538	64.0	14.0	0.297273160276	245	57	0.105263157895	108.75	26.0	0.0475923852184	74	17	0.6	50.5	11.8333333333	0.299550653595	232	50	0.36	158.5	36.3333333333	0.126292735043	83	20	0.5	61.2	14.2	0.390130718954	192	47	0.234042553191	38.4	9.4	0.0468085106383	87	21	0.625	52.8	11.8	0.351666666667	787	167	0.173652694611	199.8	43.2	0.0428938042283	1	-1	-0.0384615384615	2.8	-0.2	-0.092857558678	53	10	-0.128779395297	70.35	16.6	0.000783874580067	-13	-4	-0.025	-2.3	0.0333333333333	-0.0521160130719	-555	-117	0.186347305389	-41.3	-6.86666666667	0.0833989308145	
秋葵图片	80	20	0.666666666667	56.0	12.75	0.368253968254	255	57	0.0666666666667	176.5	39.5	0.0299812030075	85	20	0.666666666667	47.6666666667	10.1666666667	0.331228956229	243	57	0.212121212121	205.666666667	44.0	0.113920277889	79	18	0.75	54.5	11.75	0.458333333333	275	51	0.352941176471	68.75	12.75	0.0882352941176	58	11	1.0	27.8333333333	5.66666666667	0.450757575758	628	133	0.0769230769231	144.833333333	30.8333333333	0.0215924426451	1	2	-0.0833333333333	1.5	1.0	-0.0900793650794	-20	6	-0.286274509804	107.75	26.75	-0.0582540911101	27	9	-0.333333333333	19.8333333333	4.5	-0.119528619529	-385	-76	0.135198135198	60.8333333333	13.1666666667	0.0923278352437	
公务员照片处理软件	88	17	0.428571428571	67.0	12.0	0.272788281979	227	43	0.186046511628	189.75	38.75	0.114795427441	92	16	0.5	65.3333333333	11.1666666667	0.315310846561	251	55	0.241379310345	163.666666667	34.0	0.0979950365726	94	18	0.428571428571	84.6	15.0	0.292640692641	238	50	0.04	47.6	10.0	0.008	89	15	0.266666666667	63.4	11.0	0.198571428571	236	43	0.046511627907	86.2	14.2	0.0164451827243	-6	-1	0.0	-17.6	-3.0	-0.0198524106612	-11	-7	0.146046511628	142.15	28.75	0.106795427441	3	1	0.233333333333	1.93333333333	0.166666666667	0.116739417989	15	12	0.194867682438	77.4666666667	19.8	0.0815498538484	
我所看好的五只券商股	92	24	0.681818181818	83.3333333333	20.6666666667	0.543819405232	230	58	0.351851851852	221.666666667	52.0	0.168190154734	90	24	0.583333333333	89.5	22.25	0.500892857143	225	53	0.392156862745	215.25	51.75	0.204768917727	92	21	1.0	64.0	13.5	0.577751196172	233	49	0.204081632653	115.666666667	23.8333333333	0.0550264550265	92	23	0.478260869565	82.0	20.0	0.400950498777	219	59	0.425531914894	148.25	38.25	0.130815001803	0	3	-0.318181818182	19.3333333333	7.16666666667	-0.0339317909398	-3	9	0.147770219199	106.0	28.1666666667	0.113163699707	-2	1	0.105072463768	7.5	2.25	0.0999423583663	6	-6	-0.0333750521485	67.0	13.5	0.0739539159236	
本田pilot	83	19	0.333333333333	49.4	11.4	0.177412280702	293	62	0.0645161290323	162.0	36.8	0.0312247388088	83	16	0.222222222222	58.8	12.4	0.143055555556	222	52	0.117647058824	131.4	30.8	0.0351432880845	88	17	0.5	62.5	13.25	0.185661764706	230	39	0.384615384615	57.5	9.75	0.0961538461538	91	20	0.3	57.0	13.2	0.0993837535014	634	143	0.0629370629371	126.8	28.6	0.0125874125874	-5	2	-0.166666666667	-13.1	-1.85	-0.00824948400413	63	23	-0.320099255583	104.5	27.05	-0.064929107345	-8	-4	-0.0777777777778	1.8	-0.8	0.0436718020542	-412	-91	0.0547099958865	4.6	2.2	0.0225558754971	
刘翔的评价	91	20	0.5	70.4	15.0	0.213921568627	230	58	0.170212765957	213.4	48.2	0.112685215666	79	18	0.363636363636	72.4	15.2	0.230187590188	228	53	0.105263157895	207.4	48.0	0.0921950659112	51	12	0.75	30.3333333333	7.0	0.466666666667	0	0	0	0.0	0.0	0.0	85	18	0.5	43.4285714286	10.0	0.29752413786	705	150	0.173076923077	167.142857143	36.7142857143	0.0612620712621	40	8	-0.25	40.0666666667	8.0	-0.252745098039	230	58	0.170212765957	213.4	48.2	0.112685215666	-6	0	-0.136363636364	28.9714285714	5.2	-0.0673365476727	-477	-97	-0.0678137651822	40.2571428571	11.2857142857	0.0309329946491	
湖北国税	42	5	0.666666666667	31.0	3.33333333333	0.111111111111	225	45	0.0666666666667	172.0	31.5	0.014898989899	60	12	0.5	38.75	7.0	0.277777777778	216	52	0.0851063829787	156.75	33.5	0.0212765957447	93	18	0.5	44.0	6.8	0.166666666667	177	33	0.212121212121	69.0	13.2	0.0484848484848	48	11	1.0	24.0	4.4	0.293506493506	751	129	0.093023255814	248.8	44.4	0.0186046511628	-51	-13	0.166666666667	-13.0	-3.46666666667	-0.0555555555556	48	12	-0.145454545455	103.0	18.3	-0.0335858585859	12	1	-0.5	14.75	2.6	-0.0157287157287	-535	-77	-0.00791687283523	-92.05	-10.9	0.00267194458189	
QQ浏览器联营活动	89	18	0.6	70.75	14.0	0.360317460317	221	53	0.3125	201.0	50.25	0.156688437349	90	21	0.470588235294	82.8333333333	16.6666666667	0.344654528478	230	58	0.232558139535	217.166666667	50.5	0.144707965785	91	19	0.666666666667	77.0	16.0	0.315545808967	222	46	0.173913043478	37.0	7.66666666667	0.0289855072464	85	18	0.6	60.5	12.75	0.344444444444	506	118	0.14406779661	126.5	29.5	0.0360169491525	-2	-1	-0.0666666666667	-6.25	-2.0	0.0447716513506	-1	7	0.138586956522	164.0	42.5833333333	0.127702930102	5	3	-0.129411764706	22.3333333333	3.91666666667	0.000210084033614	-276	-60	0.0884903429247	90.6666666667	21.0	0.108691016632	
三好班级主要事迹	44	9	0.75	32.0	5.6	0.505555555556	228	55	0.260869565217	221.8	50.8	0.091186320751	53	10	0.666666666667	38.2	6.6	0.442619047619	227	53	0.325581395349	216.6	46.6	0.125378381008	90	17	0.666666666667	67.5	13.0	0.501861802413	0	0	0	0.0	0.0	0.0	71	11	0.571428571429	41.6666666667	6.66666666667	0.284271284271	237	46	0.0652173913043	74.5	15.3333333333	0.018115942029	-46	-8	0.0833333333333	-35.5	-7.4	0.00369375314228	228	55	0.260869565217	221.8	50.8	0.091186320751	-18	-1	0.0952380952381	-3.46666666667	-0.0666666666667	0.158347763348	-10	7	0.260364004044	142.1	31.2666666667	0.107262438979	
怎样做微商	48	10	0.5	32.0	6.75	0.333333333333	240	62	0.150943396226	173.0	42.25	0.0844801740267	54	13	0.428571428571	36.1666666667	7.83333333333	0.285816035816	242	55	0.0727272727273	115.166666667	26.6666666667	0.0311843929491	36	7	0.6	27.25	6.0	0.42380952381	0	0	0	0.0	0.0	0.0	94	19	0.25	60.1666666667	12.1666666667	0.123538011696	233	52	0.25	77.3333333333	16.0	0.0544871794872	12	3	-0.1	4.75	0.75	-0.0904761904762	240	62	0.150943396226	173.0	42.25	0.0844801740267	-40	-6	0.178571428571	-24.0	-4.33333333333	0.16227802412	9	3	-0.177272727273	37.8333333333	10.6666666667	-0.0233027865381	
斗罗大陆txt全集下载+完整版	85	19	0.625	70.0	14.6	0.463050726363	246	57	0.166666666667	220.4	50.0	0.0804499484004	86	20	0.714285714286	73.4	16.0	0.40854427736	331	70	0.297297297297	235.8	50.8	0.158588919939	85	18	0.714285714286	64.8	13.4	0.573134920635	238	50	0.279069767442	94.4	18.6	0.0758139534884	94	20	0.625	69.4	14.4	0.466147098516	236	45	0.311111111111	132.2	26.4	0.127936507937	0	1	-0.0892857142857	5.2	1.2	-0.110084194272	8	7	-0.112403100775	126.0	31.4	0.00463599491204	-8	0	0.0892857142857	4.0	1.6	-0.0576028211555	95	25	-0.0138138138138	103.6	24.4	0.0306524120028	
作文教学反思	38	8	1.0	31.0	6.0	0.583571428571	227	59	0.157894736842	224.4	52.0	0.123800827184	81	16	1.0	45.2	9.4	0.419368131868	230	53	0.150943396226	180.6	41.8	0.0727283075785	40	7	1.0	30.6	5.6	0.692857142857	240	53	0.183673469388	135.8	27.8	0.0977239850555	54	12	0.6	30.6	6.2	0.312857142857	626	125	0.192	220.8	45.0	0.0622495398159	-2	1	0.0	0.4	0.4	-0.109285714286	-13	6	-0.0257787325456	88.6	24.2	0.026076842128	27	4	0.4	14.6	3.2	0.106510989011	-396	-72	-0.0410566037736	-40.2	-3.2	0.0104787677625	
修罗老鬼终结6	87	20	0.222222222222	84.8	18.2	0.197516339869	210	45	0.146341463415	163.4	41.4	0.116082075106	86	18	0.222222222222	83.4	17.4	0.195016339869	206	46	0.111111111111	181.4	41.6	0.0873078612209	87	18	0.5	70.5	14.75	0.287173202614	0	0	0	0.0	0.0	0.0	87	19	0.315789473684	77.1666666667	17.1666666667	0.220565302144	230	53	0.0943396226415	76.5	17.0	0.0157232704403	0	2	-0.277777777778	14.3	3.45	-0.0896568627451	210	45	0.146341463415	163.4	41.4	0.116082075106	-1	-1	-0.093567251462	6.23333333333	0.233333333333	-0.025548962275	-24	-7	0.0167714884696	104.9	24.6	0.0715845907807	
