@relation output

@attribute char_length numeric
@attribute word_length numeric
@attribute baidu_vertical_types_number numeric
@attribute baidu_vertical_results_number numeric
@attribute baidu_vertical_results_area_fraction numeric
@attribute baidu_total_images_number numeric
@attribute baidu_total_images_area_fraction numeric
@attribute baidu_rank_by_type_1 numeric
@attribute baidu_position_y_1 numeric
@attribute baidu_height_1 numeric
@attribute baidu_distance_by_type_1 numeric
@attribute baidu_title_char_length_1 numeric
@attribute baidu_title_word_length_1 numeric
@attribute baidu_title_matches_1 numeric
@attribute baidu_snippet_char_length_1 numeric
@attribute baidu_snippet_word_length_1 numeric
@attribute baidu_snippet_matches_1 numeric
@attribute baidu_vertical_type_1 {forum,encyclopedia,image_text,organic,video,reading,download,others,image,news,experience,gps_map}
@attribute baidu_images_number_1 numeric
@attribute baidu_images_area_fraction_1 numeric
@attribute baidu_is_vertical_1 numeric
@attribute baidu_is_identical_url_1 numeric
@attribute baidu_had_image_1 numeric
@attribute sogou_vertical_types_number numeric
@attribute sogou_vertical_results_number numeric
@attribute sogou_vertical_results_area_fraction numeric
@attribute sogou_total_images_number numeric
@attribute sogou_total_images_area_fraction numeric
@attribute sogou_rank_by_type_1 numeric
@attribute sogou_position_y_1 numeric
@attribute sogou_height_1 numeric
@attribute sogou_distance_by_type_1 numeric
@attribute sogou_title_char_length_1 numeric
@attribute sogou_title_word_length_1 numeric
@attribute sogou_title_matches_1 numeric
@attribute sogou_snippet_char_length_1 numeric
@attribute sogou_snippet_word_length_1 numeric
@attribute sogou_snippet_matches_1 numeric
@attribute sogou_vertical_type_1 {organic,image_text,download,others,video,reading,forum,experience,image,news,encyclopedia,gps_map}
@attribute sogou_images_number_1 numeric
@attribute sogou_images_area_fraction_1 numeric
@attribute sogou_is_vertical_1 numeric
@attribute sogou_is_identical_url_1 numeric
@attribute sogou_had_image_1 numeric
@attribute delta_vertical_types_number numeric
@attribute delta_vertical_results_number numeric
@attribute delta_vertical_results_area_fraction numeric
@attribute delta_total_images_number numeric
@attribute delta_total_images_area_fraction numeric
@attribute delta_position_y_1 numeric
@attribute delta_height_1 numeric
@attribute delta_title_char_length_1 numeric
@attribute delta_title_word_length_1 numeric
@attribute delta_title_matches_1 numeric
@attribute delta_snippet_char_length_1 numeric
@attribute delta_snippet_word_length_1 numeric
@attribute delta_snippet_matches_1 numeric
@attribute delta_images_number_1 numeric
@attribute delta_images_area_fraction_1 numeric
@attribute delta_is_vertical_1 numeric
@attribute delta_is_identical_url_1 numeric
@attribute delta_had_image_1 numeric
@attribute preference {different,tie}

@data
9,1,6,7,0.808559,10,0.132288,1,5,169,0,16,3,1,409,94,2,encyclopedia,1,0.186314,1,0,1,5,7,0.844735,15,0.184366,1,13,180,0,16,3,1,0,0,0,news,1,0.128799,1,0,1,1,0,-0.036177,-5,-0.052077,-8,-11,0,0,0,409,94,2,0,0.057515,0,0,0,different
12,2,5,8,0.878658,16,0.223537,1,5,249,0,31,6,2,0,0,0,image,8,0.654365,1,0,1,7,9,0.940124,12,0.184993,1,5,327,0,19,4,2,318,47,24,image,9,0.676875,1,0,1,-2,-1,-0.061466,4,0.038544,0,-78,12,2,0,-318,-47,-24,-1,-0.022511,0,0,0,different
24,3,3,6,0.668293,3,0.04937,1,5,109,0,90,14,5,246,54,6,image_text,1,0.154753,1,0,1,5,6,0.696335,0,0,1,5,90,0,91,16,5,0,0,0,image_text,0,0,1,0,0,-2,0,-0.028042,3,0.04937,0,19,-1,-2,0,246,54,6,1,0.154753,0,0,1,different
30,6,2,2,0.393399,1,0.004484,1,5,316,0,73,16,7,0,0,0,others,0,0,1,0,0,2,3,0.405651,0,0,1,5,87,0,50,11,6,237,54,5,organic,0,0,0,0,0,0,-1,-0.012252,1,0.004484,0,229,23,5,1,-237,-54,-5,0,0,1,0,0,different
29,6,4,8,0.878311,7,0.098928,1,5,342,0,47,10,2,629,148,26,others,1,0.105877,1,0,1,2,7,0.740814,4,0.081062,1,5,206,0,48,10,6,0,0,0,video,4,0.396258,1,0,1,2,1,0.137496,3,0.017866,0,136,-1,0,-4,629,148,26,-3,-0.29038,0,0,0,tie
15,2,7,10,1,18,0.232381,1,5,340,0,39,7,2,0,0,0,others,3,0.092253,1,0,1,6,10,1,3,0.038403,1,5,118,0,68,15,2,0,0,0,image_text,1,0.154707,1,1,1,1,0,0,15,0.193978,0,222,-29,-8,0,0,0,0,2,-0.062454,0,-1,0,different
21,4,1,2,0.268817,0,0,1,5,165,0,34,8,4,213,56,11,reading,0,0,1,1,0,3,8,0.846831,0,0,1,5,112,0,69,16,6,0,0,0,others,0,0,1,0,0,-2,-6,-0.578014,0,0,0,53,-35,-8,-2,213,56,11,0,0,0,1,0,tie
43,7,2,5,0.610449,8,0.14018,1,5,109,0,90,16,6,244,52,6,image_text,1,0.154753,1,0,1,3,7,0.858326,0,0,1,5,92,0,43,10,3,0,0,0,video,0,0,1,0,0,-1,-2,-0.247877,8,0.14018,0,17,47,6,3,244,52,6,1,0.154753,0,0,1,different
36,9,3,3,0.434411,1,0.016034,1,5,85,0,65,15,7,201,57,15,organic,0,0,0,0,0,1,5,0.57561,0,0,1,5,87,0,82,19,11,189,42,17,organic,0,0,0,0,0,2,-2,-0.141199,1,0.016034,0,-2,-17,-4,-4,12,15,-2,0,0,0,0,0,different
24,3,3,4,0.493558,3,0.053719,1,5,85,0,90,18,7,237,45,14,organic,0,0,0,0,0,4,5,0.552929,0,0,1,5,112,0,90,22,2,0,0,0,others,0,0,1,0,0,-1,-1,-0.059371,3,0.053719,0,-27,0,-4,5,237,45,14,0,0,-1,0,0,different
24,5,3,7,0.781116,1,0.014479,1,5,131,0,81,14,5,0,0,0,forum,0,0,1,0,0,3,8,0.887887,4,0.06058,1,5,151,0,66,15,4,0,0,0,others,3,0.606394,1,0,1,0,-1,-0.106771,-3,-0.046101,0,-20,15,-1,1,0,0,0,-3,-0.606394,0,0,-1,different
26,3,3,7,0.767123,6,0.095714,1,5,109,0,80,12,2,201,40,2,image_text,1,0.154753,1,0,1,4,8,0.851789,1,0.015493,1,5,92,0,79,16,1,0,0,0,video,0,0,1,0,0,-1,-1,-0.084665,5,0.080221,0,17,1,-4,1,201,40,2,1,0.154753,0,0,1,different
12,2,4,10,1,17,0.200088,1,5,340,0,36,7,2,0,0,0,others,3,0.092253,1,0,1,6,10,1,8,0.115468,1,5,215,0,31,6,2,1077,236,11,others,1,0.071577,1,0,1,-2,0,0,9,0.08462,0,125,5,1,0,-1077,-236,-11,2,0.020676,0,0,0,different
33,5,3,8,0.8737,20,0.213213,1,5,332,0,0,0,0,0,0,0,forum,12,0.408743,1,0,1,5,10,1,6,0.121017,1,38,192,0,40,9,4,0,0,0,image,4,0.57697,1,0,1,-2,-2,-0.1263,14,0.092197,-33,140,-40,-9,-4,0,0,0,8,-0.168227,0,0,0,different
27,4,5,10,1,13,0.183416,1,5,261,0,46,8,4,0,0,0,experience,4,0.31711,1,1,1,5,10,1,2,0.030476,1,5,231,0,64,11,4,160,48,4,others,2,0.14684,1,0,1,0,0,0,11,0.15294,0,30,-18,-3,0,-160,-48,-4,2,0.170271,0,1,0,different
27,4,3,6,0.761236,11,0.238964,1,5,543,0,0,0,0,0,0,0,forum,8,0.533481,1,0,1,2,5,0.531755,0,0,1,5,87,0,69,12,8,223,37,11,organic,0,0,0,0,0,1,1,0.229481,11,0.238964,0,456,-69,-12,-8,-223,-37,-11,8,0.533481,1,0,1,different
24,4,4,8,0.850746,2,0.042454,1,5,145,0,42,11,2,209,50,4,forum,0,0,1,0,0,3,7,0.767172,0,0,1,5,180,0,59,13,4,0,0,0,forum,0,0,1,0,0,1,1,0.083574,2,0.042454,0,-35,-17,-2,-2,209,50,4,0,0,0,0,0,different
12,2,4,7,0.754867,5,0.133839,1,5,85,0,30,4,2,220,37,4,organic,0,0,0,0,0,5,5,0.659624,1,0.014232,1,5,87,0,12,2,2,214,37,6,organic,0,0,0,0,0,-1,2,0.095243,4,0.119606,0,-2,18,2,0,6,0,-2,0,0,0,0,0,different
12,2,3,5,0.587638,3,0.046683,1,5,85,0,65,12,0,229,47,1,others,0,0,1,0,0,2,6,0.69844,0,0,1,5,87,0,61,11,0,233,47,1,organic,0,0,0,0,0,1,-1,-0.110802,3,0.046683,0,-2,4,1,0,-4,0,0,0,0,1,0,0,different
24,4,4,7,0.772118,4,0.169555,1,5,89,0,31,6,4,0,0,0,encyclopedia,0,0,1,0,0,4,5,0.634563,3,0.091223,1,5,107,0,18,3,3,240,44,8,organic,0,0,0,1,0,0,2,0.137555,1,0.078332,0,-18,13,3,1,-240,-44,-8,0,0,1,-1,0,different
18,3,6,8,0.871698,8,0.185161,1,5,150,0,37,7,3,0,0,0,image,2,0.381722,1,0,1,4,5,0.728761,5,0.159875,1,5,326,0,36,7,4,26,7,0,gps_map,1,0.328834,1,0,1,2,3,0.142937,3,0.025286,0,-176,1,0,-1,-26,-7,0,1,0.052888,0,0,0,different
26,5,4,4,0.488465,1,0.016919,1,5,85,0,76,16,3,170,46,5,organic,0,0,0,0,0,3,4,0.556122,1,0.015467,1,5,178,0,71,21,5,0,0,0,reading,0,0,1,0,0,1,0,-0.067657,0,0.001452,0,-93,5,-5,-2,170,46,5,0,0,-1,0,0,different
15,2,4,10,1,5,0.076813,1,5,109,0,28,5,2,0,0,0,encyclopedia,0,0,1,0,0,6,7,0.871302,4,0.088133,1,5,401,0,82,19,4,1001,186,21,others,4,0.297148,1,0,1,-2,3,0.128698,1,-0.011321,0,-292,-54,-14,-2,-1001,-186,-21,-4,-0.297148,0,0,-1,different
31,6,3,9,0.925829,6,0.097734,1,5,120,0,68,9,4,158,28,0,download,1,0.170555,1,0,1,3,10,1,5,0.071346,1,5,118,0,76,12,5,0,0,0,download,0,0,1,0,0,0,-1,-0.074171,1,0.026388,0,2,-8,-3,-1,158,28,0,1,0.170555,0,0,1,different
15,2,3,7,0.768182,7,0.110139,1,5,145,0,45,10,1,227,54,6,forum,0,0,1,0,0,3,4,0.548443,1,0.015735,1,5,87,0,15,2,1,225,50,3,organic,0,0,0,0,0,0,3,0.219739,6,0.094404,0,58,30,8,0,2,4,3,0,0,1,0,0,different
24,2,5,10,1,11,0.134972,1,5,433,0,50,10,1,90,22,0,others,1,0.062849,1,0,1,4,8,0.873147,5,0.082223,1,5,112,0,84,22,0,0,0,0,forum,0,0,1,0,0,1,2,0.126853,6,0.052749,0,321,-34,-12,1,90,22,0,1,0.062849,0,0,1,different
18,3,4,10,1,13,0.211515,1,5,148,0,37,7,5,0,0,0,image,2,0.343163,1,0,1,3,7,0.777494,9,0.185238,1,5,324,0,25,5,4,345,59,37,image,9,0.670629,1,0,1,1,3,0.222506,4,0.026278,0,-176,12,2,1,-345,-59,-37,-7,-0.327466,0,0,0,different
30,6,4,9,0.949071,20,0.291737,1,5,611,0,0,0,0,0,0,0,others,12,0.534476,1,0,1,3,8,0.819876,1,0.018829,1,5,112,0,73,14,7,0,0,0,reading,0,0,1,1,0,1,1,0.129196,19,0.272908,0,499,-73,-14,-7,0,0,0,12,0.534476,0,-1,1,different
21,5,2,5,0.553333,4,0.064259,1,5,145,0,35,8,2,191,42,3,reading,0,0,1,0,0,5,8,0.858456,0,0,1,5,178,0,25,5,0,0,0,0,reading,0,0,1,0,0,-3,-3,-0.305123,4,0.064259,0,-33,10,3,2,191,42,3,0,0,0,0,0,different
18,4,3,7,0.755732,2,0.032923,1,5,202,0,0,0,0,0,0,0,others,0,0,1,0,0,3,8,0.830409,0,0,1,5,112,0,47,15,2,0,0,0,forum,0,0,1,0,0,0,-1,-0.074677,2,0.032923,0,90,-47,-15,-2,0,0,0,0,0,0,0,0,different
21,3,3,7,0.774136,5,0.074703,1,5,85,0,67,12,5,238,47,13,organic,0,0,0,0,0,2,9,0.91922,0,0,1,5,90,0,92,18,5,0,0,0,image_text,0,0,1,0,0,1,-2,-0.145084,5,0.074703,0,-5,-25,-6,0,238,47,13,0,0,-1,0,0,different
21,4,3,8,0.851269,8,0.138234,1,5,109,0,90,17,4,201,52,2,image_text,1,0.154753,1,0,1,2,4,0.508475,0,0,1,5,87,0,87,15,4,233,44,6,organic,0,0,0,0,0,1,4,0.342794,8,0.138234,0,22,3,2,0,-32,8,-4,1,0.154753,1,0,1,different
27,6,1,1,0.139821,0,0,1,5,86,0,66,14,6,150,34,6,organic,0,0,0,0,0,1,2,0.21028,0,0,1,5,87,0,26,5,5,119,27,0,organic,0,0,0,0,0,0,-1,-0.070459,0,0,0,-1,40,9,1,31,7,6,0,0,0,0,0,tie
15,2,5,8,0.866457,9,0.140456,1,5,109,0,28,5,1,0,0,0,encyclopedia,0,0,1,0,0,5,10,1,1,0.01517,1,5,75,0,41,8,2,0,0,0,others,0,0,1,0,0,0,-2,-0.133543,8,0.125286,0,34,-13,-3,-1,0,0,0,0,0,0,0,0,different
30,6,5,9,0.935849,16,0.207397,1,5,261,0,34,7,1,0,0,0,experience,4,0.31711,1,0,1,5,8,0.868778,1,0.013717,1,5,90,0,40,9,4,0,0,0,experience,0,0,1,1,0,0,1,0.067071,15,0.19368,0,171,-6,-2,-3,0,0,0,4,0.31711,0,-1,1,different
9,1,6,10,1,16,0.184939,1,5,169,0,16,3,1,373,82,3,encyclopedia,1,0.186314,1,0,1,4,9,0.953526,17,0.181482,1,5,157,0,16,3,1,0,0,0,others,0,0,1,0,0,2,1,0.046474,-1,0.003457,0,12,0,0,0,373,82,3,1,0.186314,0,0,1,different
25,5,3,7,0.76691,7,0.117388,1,5,109,0,84,19,10,214,50,9,image_text,1,0.154753,1,0,1,4,8,0.860127,1,0.016521,1,5,90,0,44,9,7,0,0,0,image_text,0,0,1,0,0,-1,-1,-0.093217,6,0.100867,0,19,40,10,3,214,50,9,1,0.154753,0,0,1,different
21,4,1,1,0.159341,0,0,1,5,85,0,27,5,4,209,53,12,organic,0,0,0,1,0,3,5,0.60274,1,0.016611,1,5,90,0,67,13,4,0,0,0,image_text,0,0,1,0,0,-2,-4,-0.443399,-1,-0.016611,0,-5,-40,-8,0,209,53,12,0,0,-1,1,0,different
24,3,4,5,0.614687,3,0.055258,1,5,150,0,32,6,0,410,86,4,encyclopedia,1,0.181425,1,0,1,5,9,0.92602,2,0.030934,1,5,113,0,35,7,1,0,0,0,encyclopedia,0,0,1,0,0,-1,-4,-0.311333,1,0.024324,0,37,-3,-1,-1,410,86,4,1,0.181425,0,0,1,tie
18,3,6,9,0.943029,7,0.090217,1,5,342,0,44,8,0,451,113,0,others,1,0.105877,1,0,1,4,8,0.874368,3,0.041851,1,5,376,0,37,7,2,111,25,0,others,2,0.105783,1,0,1,2,1,0.068661,4,0.048366,0,-34,7,1,-2,340,88,0,-1,0.000094,0,0,0,different
15,3,2,4,0.475848,0,0,1,5,148,0,31,5,0,219,56,1,reading,0,0,1,0,0,4,6,0.737557,1,0.013717,1,5,162,0,28,6,2,0,0,0,experience,0,0,1,0,0,-2,-2,-0.261709,-1,-0.013717,0,-14,3,-1,-2,219,56,1,0,0,0,0,0,different
12,3,3,5,0.622222,3,0.061175,1,5,134,0,45,11,3,283,72,0,others,0,0,1,0,0,2,4,0.48419,0,0,1,5,90,0,80,19,6,0,0,0,image_text,0,0,1,0,0,1,1,0.138032,3,0.061175,0,44,-35,-8,-3,283,72,0,0,0,0,0,0,different
27,4,4,9,0.92981,9,0.13799,1,5,109,0,82,17,4,264,71,4,others,1,0.154753,1,0,1,4,9,0.926952,1,0.015272,1,5,90,0,34,6,3,0,0,0,experience,0,0,1,1,0,0,0,0.002858,8,0.122718,0,19,48,11,1,264,71,4,1,0.154753,0,-1,1,different
12,2,6,8,0.888084,11,0.119513,1,5,102,0,65,13,1,0,0,0,others,0,0,1,0,0,5,8,0.905332,37,0.069629,1,5,669,0,50,11,0,3920,981,0,others,32,0.042093,1,0,1,1,0,-0.017248,-26,0.049884,0,-567,15,2,1,-3920,-981,0,-32,-0.042093,0,0,-1,different
21,3,4,8,0.876722,8,0.127703,1,5,346,0,59,11,1,294,70,2,video,1,0.104653,1,0,1,4,7,0.80681,4,0.076902,1,38,189,0,44,8,1,0,0,0,others,1,0.107975,1,0,1,0,1,0.069912,4,0.050801,-33,157,15,3,0,294,70,2,0,-0.003322,0,0,0,different
24,5,1,9,0.919508,9,0.143762,1,5,104,0,93,22,5,141,28,4,image_text,1,0.162193,1,0,1,2,9,0.91907,0,0,1,5,90,0,76,17,6,0,0,0,image_text,0,0,1,0,0,-1,0,0.000438,9,0.143762,0,14,17,5,-1,141,28,4,1,0.162193,0,0,1,different
36,8,2,4,0.46943,3,0.052439,1,5,85,0,79,17,11,216,52,16,organic,0,0,0,0,0,2,6,0.69258,0,0,1,5,87,0,86,20,11,227,49,16,organic,0,0,0,0,0,0,-2,-0.223149,3,0.052439,0,-2,-7,-3,0,-11,3,0,0,0,0,0,0,tie
18,3,2,7,0.750977,7,0.118823,1,5,109,0,82,16,5,207,49,2,image_text,1,0.154753,1,1,1,3,10,1,1,0.002367,1,5,185,0,59,13,4,185,39,0,others,1,0.013857,1,0,1,-1,-3,-0.249023,6,0.116456,0,-76,23,3,1,22,10,2,0,0.140895,0,1,0,different
24,3,3,8,0.859038,9,0.131198,1,5,109,0,27,3,1,218,48,9,image_text,1,0.154753,1,0,1,3,8,0.789091,0,0,1,5,90,0,94,18,6,0,0,0,image_text,0,0,1,0,0,0,0,0.069947,9,0.131198,0,19,-67,-15,-5,218,48,9,1,0.154753,0,0,1,different
27,4,3,4,0.458599,2,0.035813,1,5,89,0,34,6,4,0,0,0,encyclopedia,0,0,1,0,0,3,8,0.847769,3,0.041519,1,5,90,0,40,7,4,0,0,0,others,0,0,1,0,0,0,-4,-0.38917,-1,-0.005706,0,-1,-6,-1,0,0,0,0,0,0,0,0,0,different
15,5,3,8,0.865672,7,0.095404,1,5,322,0,58,13,3,232,58,0,others,1,0.062862,1,0,1,3,9,0.922872,0,0,1,5,159,0,71,19,2,0,0,0,others,0,0,1,0,0,0,-1,-0.057201,7,0.095404,0,163,-13,-6,1,232,58,0,1,0.062862,0,0,1,different
24,4,3,7,0.747275,6,0.100305,1,5,104,0,91,17,3,151,34,3,image_text,1,0.162193,1,0,1,3,9,0.91336,0,0,1,5,110,0,90,19,8,0,0,0,image_text,0,0,1,0,0,0,-2,-0.166086,6,0.100305,0,-6,1,-2,-5,151,34,3,1,0.162193,0,0,1,different
21,4,5,8,0.882026,14,0.168421,1,5,343,0,59,12,4,388,83,1,video,1,0.105569,1,0,1,4,8,0.899516,2,0.023443,1,10,282,0,28,6,4,388,68,51,image,2,0.137832,1,0,1,1,0,-0.017489,12,0.144979,-5,61,31,6,0,0,15,-50,-1,-0.032263,0,0,0,different
20,4,4,7,0.765055,6,0.098814,1,5,243,0,33,7,2,0,0,0,experience,4,0.3406,1,1,1,3,5,0.554759,0,0,1,5,90,0,33,7,2,0,0,0,experience,0,0,1,1,0,1,2,0.210296,6,0.098814,0,153,0,0,0,0,0,0,4,0.3406,0,0,1,different
15,3,3,4,0.478528,2,0.034495,1,5,85,0,22,5,3,224,53,9,reading,0,0,1,0,0,4,5,0.639602,1,0.01507,1,5,87,0,96,21,11,231,43,13,organic,0,0,0,0,0,-1,-1,-0.161075,1,0.019425,0,-2,-74,-16,-8,-7,10,-4,0,0,1,0,0,different
27,5,3,10,1,8,0.122822,1,5,114,0,82,20,7,166,39,9,download,1,0.147965,1,0,1,2,8,0.822086,0,0,1,38,90,0,78,20,6,0,0,0,image_text,0,0,1,0,0,1,2,0.177914,8,0.122822,-33,24,4,0,1,166,39,9,1,0.147965,0,0,1,tie
25,4,4,7,0.779029,5,0.092964,1,5,109,0,87,15,5,219,45,7,image_text,1,0.154753,1,0,1,3,8,0.932401,0,0,1,5,244,0,27,6,2,0,0,0,video,0,0,1,0,0,1,-1,-0.153371,5,0.092964,0,-135,60,9,3,219,45,7,1,0.154753,0,0,1,different
18,3,2,2,0.261745,1,0.018868,1,5,85,0,28,5,2,210,53,2,organic,0,0,0,1,0,3,3,0.431568,1,0.018171,1,5,87,0,28,5,2,232,36,3,organic,0,0,0,1,0,-1,-1,-0.169823,0,0.000697,0,-2,0,0,0,-22,17,-1,0,0,0,0,0,different
29,5,2,6,0.667319,3,0.049515,1,5,105,0,33,6,3,223,49,1,forum,0,0,1,0,0,4,6,0.689286,2,0.032481,1,5,118,0,70,14,3,0,0,0,image_text,1,0.154707,1,1,1,-2,0,-0.021967,1,0.017034,0,-13,-37,-8,0,223,49,1,-1,-0.154707,0,-1,-1,different
24,4,3,5,0.599434,2,0.031796,1,5,85,0,33,6,3,229,52,3,organic,0,0,0,1,0,3,10,1,3,0.093162,1,5,180,0,59,13,4,0,0,0,forum,0,0,1,0,0,0,-5,-0.400566,-1,-0.061366,0,-95,-26,-7,-1,229,52,3,0,0,-1,1,0,different
15,3,5,10,1,11,0.134239,1,5,415,0,56,11,3,394,88,2,others,5,0.284521,1,0,1,5,9,1,0,0,1,5,417,0,22,5,3,0,0,0,others,0,0,1,0,0,0,1,0,11,0.134239,0,-2,34,6,0,394,88,2,5,0.284521,0,0,1,different
30,4,2,2,0.344262,4,0.086611,1,5,165,0,55,10,4,228,56,5,reading,0,0,1,0,0,2,2,0.294118,0,0,1,5,87,0,42,6,3,240,47,4,organic,0,0,0,1,0,0,0,0.050145,4,0.086611,0,78,13,4,1,-12,9,1,0,0,1,-1,0,different
24,4,2,7,0.785714,7,0.115477,1,5,286,0,41,9,2,291,62,0,video,1,0.126609,1,0,1,2,8,0.819502,0,0,1,5,90,0,62,13,9,0,0,0,image_text,0,0,1,0,0,0,-1,-0.033788,7,0.115477,0,196,-21,-4,-7,291,62,0,1,0.126609,0,0,1,tie
9,2,5,10,1,13,0.203228,1,5,154,0,28,6,2,0,0,0,image,2,0.333305,1,0,1,5,9,0.941689,12,0.212449,1,5,303,0,16,4,2,330,59,22,image,8,0.652865,1,0,1,0,1,0.058311,1,-0.009221,0,-149,12,2,0,-330,-59,-22,-6,-0.31956,0,0,0,different
21,3,2,4,0.460888,4,0.071324,1,5,109,0,82,17,3,211,46,4,image_text,1,0.154753,1,0,1,3,7,0.826232,6,0.080044,1,5,538,0,28,5,2,7111,1914,0,others,5,0.189659,1,0,1,-1,-3,-0.365344,-2,-0.00872,0,-429,54,12,1,-6900,-1868,4,-4,-0.034906,0,0,0,different
18,2,4,9,0.933801,11,0.172709,1,5,169,0,25,4,2,457,101,3,encyclopedia,1,0.186314,1,0,1,4,8,0.865012,5,0.077438,1,5,113,0,25,4,2,0,0,0,others,0,0,1,0,0,0,1,0.068789,6,0.095271,0,56,0,0,0,457,101,3,1,0.186314,0,0,1,different
36,7,3,6,0.722222,0,0,1,5,356,0,0,0,0,0,0,0,forum,0,0,1,0,0,4,6,0.680147,0,0,1,5,112,0,68,15,9,0,0,0,others,0,0,1,0,0,-1,0,0.042075,0,0,0,244,-68,-15,-9,0,0,0,0,0,0,0,0,different
9,1,4,8,0.862903,3,0.04081,1,5,261,0,22,3,0,0,0,0,others,0,0,1,0,0,4,10,1,5,0.050376,1,5,204,0,25,4,0,0,0,0,others,0,0,1,0,0,0,-2,-0.137097,-2,-0.009566,0,57,-3,-1,0,0,0,0,0,0,0,0,0,different
26,5,3,3,0.420593,5,0.086941,1,5,207,0,33,7,1,0,0,0,experience,4,0.399835,1,1,1,3,9,0.916104,0,0,1,5,90,0,33,7,1,0,0,0,experience,0,0,1,1,0,0,-6,-0.495511,5,0.086941,0,117,0,0,0,0,0,0,4,0.399835,0,0,1,different
15,2,2,4,0.458599,3,0.05372,1,5,105,0,28,6,2,225,50,0,forum,0,0,1,1,0,2,7,0.739261,0,0,1,5,112,0,95,19,1,0,0,0,forum,0,0,1,0,0,0,-3,-0.280662,3,0.05372,0,-7,-67,-13,1,225,50,0,0,0,0,1,0,different
12,2,4,5,0.577105,6,0.125216,1,5,109,0,90,16,4,186,38,4,image_text,1,0.154753,1,0,1,5,6,0.713344,4,0.098152,1,5,87,0,95,19,5,192,38,4,organic,0,0,0,0,0,-1,-1,-0.136239,2,0.027064,0,22,-5,-3,-1,-6,0,0,1,0.154753,1,0,1,different
13,3,4,10,1,10,0.131242,1,5,343,0,56,11,2,288,66,0,video,1,0.105569,1,0,1,4,9,0.928805,4,0.068758,1,5,146,0,55,14,3,101,35,1,others,1,0.18655,1,0,1,0,1,0.071195,6,0.062485,0,197,1,-3,-1,187,31,-1,0,-0.080982,0,0,0,different
21,3,2,4,0.423729,1,0.023126,1,5,85,0,32,6,3,178,43,3,organic,0,0,0,1,0,2,7,0.750239,0,0,1,5,156,0,38,7,2,0,0,0,reading,0,0,1,0,0,0,-3,-0.32651,1,0.023126,0,-71,-6,-1,1,178,43,3,0,0,-1,1,0,different
12,2,4,10,1,16,0.220936,1,5,218,0,31,6,2,0,0,0,image,4,0.343883,1,0,1,6,9,0.943359,0,0,1,5,90,0,25,6,1,0,0,0,experience,0,0,1,0,0,-2,1,0.056641,16,0.220936,0,128,6,0,1,0,0,0,4,0.343883,0,0,1,different
27,4,2,2,0.33711,1,0.029733,1,5,107,0,38,7,3,226,60,4,organic,0,0,0,0,0,4,9,0.932819,1,0.014046,1,5,112,0,45,9,4,0,0,0,others,0,0,1,0,0,-2,-7,-0.595708,0,0.015687,0,-5,-7,-2,-1,226,60,4,0,0,-1,0,0,different
18,4,3,10,1,15,0.174348,1,5,340,0,33,7,4,0,0,0,others,3,0.092253,1,0,1,6,10,1,7,0.09295,1,5,215,0,28,6,4,1209,276,22,others,1,0.071577,1,0,1,-3,0,0,8,0.081398,0,125,5,1,0,-1209,-276,-22,2,0.020676,0,0,0,different
15,2,6,9,0.947853,9,0.112626,1,5,129,0,22,4,2,285,58,10,encyclopedia,1,0.158655,1,0,1,4,7,0.84153,8,0.143569,1,5,320,0,71,11,4,0,0,0,others,4,0.367906,1,0,1,2,2,0.106323,1,-0.030943,0,-191,-49,-7,-2,285,58,10,-3,-0.209251,0,0,0,different
30,5,1,7,0.747525,0,0,1,5,185,0,78,17,7,152,35,10,forum,0,0,1,0,0,1,2,0.280992,0,0,1,5,138,0,65,14,5,0,0,0,forum,0,0,1,0,0,0,5,0.466533,0,0,0,47,13,3,2,152,35,10,0,0,0,0,0,different
30,6,2,5,0.568116,0,0,1,5,165,0,46,11,5,211,52,3,forum,0,0,1,0,0,4,9,0.920693,0,0,1,5,136,0,65,15,6,0,0,0,forum,0,0,1,0,0,-2,-4,-0.352577,0,0,0,29,-19,-4,-1,211,52,3,0,0,0,0,0,different
21,3,3,7,0.744745,6,0.101309,1,5,85,0,21,4,2,222,58,3,organic,0,0,0,1,0,6,7,0.800459,2,0.027812,1,5,162,0,28,5,3,0,0,0,experience,0,0,1,0,0,-3,0,-0.055714,4,0.073497,0,-77,-7,-1,-1,222,58,3,0,0,-1,1,0,different
26,5,3,9,0.923285,8,0.125039,1,5,109,0,68,13,6,183,41,1,image_text,1,0.154753,1,0,1,4,9,0.916905,0,0,1,5,118,0,65,9,1,0,0,0,download,0,0,1,0,0,-1,0,0.00638,8,0.125039,0,-9,3,4,5,183,41,1,1,0.154753,0,0,1,different
16,3,3,5,0.573126,5,0.092794,1,5,85,0,86,18,5,224,50,10,organic,0,0,0,1,0,4,7,0.78659,0,0,1,5,302,0,42,9,3,313,75,9,others,0,0,1,0,0,-1,-2,-0.213464,5,0.092794,0,-217,44,9,2,-89,-25,1,0,0,-1,1,0,different
31,6,2,4,0.485944,1,0.016936,1,5,86,0,47,12,4,157,48,10,organic,0,0,0,0,0,2,5,0.555669,0,0,1,5,90,0,72,15,11,0,0,0,image_text,0,0,1,0,0,0,-1,-0.069725,1,0.016936,0,-4,-25,-3,-7,157,48,10,0,0,-1,0,0,tie
