query	baidu_reciprocal_of_the_rank_of_the_first_identical_url	baidu_average_of_reciprocal_of_the_rank_of_the_identical_urls	baidu_fraction_of_identical_urls_first_screen	baidu_had_identical_url_first_screen	baidu_fraction_of_identical_urls_other_screens	baidu_had_identical_url_other_screens	sogou_reciprocal_of_the_rank_of_the_first_identical_url	sogou_average_of_reciprocal_of_the_rank_of_the_identical_urls	sogou_fraction_of_identical_urls_first_screen	sogou_had_identical_url_first_screen	sogou_fraction_of_identical_urls_other_screens	sogou_had_identical_url_other_screens	delta_reciprocal_of_the_rank_of_the_first_identical_url	delta_average_of_reciprocal_of_the_rank_of_the_identical_urls	delta_fraction_of_identical_urls_first_screen	delta_had_identical_url_first_screen	delta_fraction_of_identical_urls_other_screens	delta_had_identical_url_other_screens	
翡翠观音寓意	0.25	0.191666666667	0.4	1	0.2	1	1.0	0.566666666667	0.6	1	0.0	0	-0.75	-0.375	-0.2	0	0.2	1	
搞笑签名	0.5	0.416666666667	0.4	1	0.0	0	0.333333333333	0.291666666667	0.5	1	0.0	0	0.166666666667	0.125	-0.1	0	0.0	0	
大同黑社会段卫宁	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
极品时刻表	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
2034盒子破解版会员号	0.5	0.416666666667	0.4	1	0.0	0	0.5	0.3125	0.166666666667	1	0.25	1	0.0	0.104166666667	0.233333333333	0	-0.25	-1	
联合早报	0.333333333333	0.229166666667	0.2	1	0.2	1	1.0	0.75	0.5	1	0.0	0	-0.666666666667	-0.520833333333	-0.3	0	0.2	1	
faker第一视角	1.0	0.464285714286	0.5	1	0.166666666667	1	0.5	0.316666666667	0.6	1	0.0	0	0.5	0.147619047619	-0.1	0	0.166666666667	1	
德化森林公园的春游方案	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
赞美樱花的诗句	1.0	0.527777777778	0.6	1	0.0	0	0.333333333333	0.2	0.25	1	0.333333333333	1	0.666666666667	0.327777777778	0.35	0	-0.333333333333	-1	
神奇四侠2免费观看	0.333333333333	0.261111111111	0.6	1	0.0	0	0.5	0.280952380952	0.25	1	0.333333333333	1	-0.166666666667	-0.0198412698413	0.35	0	-0.333333333333	-1	
深圳煜森照明	1.0	0.75	0.333333333333	1	0.0	0	1.0	0.75	0.333333333333	1	0.0	0	0.0	0.0	0.0	0	0.0	0	
自制鲤鲫钓鱼鱼饵配方	1.0	1.0	0.2	1	0.0	0	0.5	0.5	0.2	1	0.0	0	0.5	0.5	0.0	0	0.0	0	
水泥价格今日报价	1.0	1.0	0.2	1	0.0	0	0.333333333333	0.333333333333	0.333333333333	1	0.0	0	0.666666666667	0.666666666667	-0.133333333333	0	0.0	0	
迪迦奥特曼最终圣战	0.1	0.1	0.0	0	0.142857142857	1	0.111111111111	0.111111111111	0.0	0	0.166666666667	1	-0.0111111111111	-0.0111111111111	0.0	0	-0.0238095238095	0	
冰煮羊加盟联系方式	1.0	0.389880952381	0.5	1	0.25	1	1.0	0.350694444444	0.333333333333	1	0.5	1	0.0	0.0391865079365	0.166666666667	0	-0.25	0	
金太阳国信证券	0.5	0.35	0.4	1	0.0	0	0.142857142857	0.133928571429	0.0	0	0.4	1	0.357142857143	0.216071428571	0.4	1	-0.4	-1	
小课题研究申报表范例	0.333333333333	0.333333333333	0.2	1	0.0	0	0.2	0.2	0.2	1	0.0	0	0.133333333333	0.133333333333	0.0	0	0.0	0	
傣族服饰图片	0.5	0.416666666667	0.5	1	0.0	0	0.333333333333	0.216666666667	0.25	1	0.166666666667	1	0.166666666667	0.2	0.25	0	-0.166666666667	-1	
52pk挂下载+免费版	0.2	0.2	0.2	1	0.0	0	0.333333333333	0.333333333333	0.2	1	0.0	0	-0.133333333333	-0.133333333333	0.0	0	0.0	0	
护理业务学习内容	0.333333333333	0.25	0.4	1	0.2	1	0.5	0.311111111111	0.4	1	0.2	1	-0.166666666667	-0.0611111111111	0.0	0	0.0	0	
账号申诉	1.0	0.494047619048	0.75	1	0.166666666667	1	1.0	0.390277777778	0.5	1	0.333333333333	1	0.0	0.10376984127	0.25	0	-0.166666666667	0	
北盟外语	0.166666666667	0.166666666667	0.0	0	0.166666666667	1	0.166666666667	0.166666666667	0.0	0	0.2	1	0.0	0.0	0.0	0	-0.0333333333333	0	
关于《逃离》的毕业论文题目	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
希望谷班级园地登录	1.0	1.0	0.2	1	0.0	0	1.0	1.0	0.2	1	0.0	0	0.0	0.0	0.0	0	0.0	0	
徐悲鸿研究会	1.0	1.0	0.25	1	0.0	0	1.0	1.0	0.25	1	0.0	0	0.0	0.0	0.0	0	0.0	0	
丽江旅游股票	0.25	0.196428571429	0.0	0	0.285714285714	1	0.5	0.321428571429	0.5	1	0.142857142857	1	-0.25	-0.125	-0.5	-1	0.142857142857	0	
变形计李勒优	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
天津最低工资标准2015	0.333333333333	0.229166666667	0.25	1	0.166666666667	1	0.5	0.3	0.25	1	0.166666666667	1	-0.166666666667	-0.0708333333333	0.0	0	0.0	0	
铁血战士2	0.25	0.208333333333	0.0	0	0.285714285714	1	0.25	0.1875	0.0	0	0.285714285714	1	0.0	0.0208333333333	0.0	0	0.0	0	
干眼症	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
怎样处理英语学习压力++英语作文	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
我的世界手机版建立服务器	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
海洋水价格	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
双学双严警示教育体会	0.25	0.25	0.2	1	0.0	0	0.5	0.5	0.2	1	0.0	0	-0.25	-0.25	0.0	0	0.0	0	
中秋节习俗	0.142857142857	0.142857142857	0.0	0	0.2	1	0.142857142857	0.142857142857	0.0	0	0.125	1	0.0	0.0	0.0	0	0.075	0	
锅包肉的做法+最正宗的做法	0.5	0.5	0.5	1	0.0	0	0.25	0.25	0.25	1	0.0	0	0.25	0.25	0.25	0	0.0	0	
启动盘制作工具	0.2	0.2	0.0	0	0.125	1	0.333333333333	0.333333333333	0.25	1	0.0	0	-0.133333333333	-0.133333333333	-0.25	-1	0.125	1	
核桃树树皮煮鸡蛋	1.0	0.403703703704	0.2	1	0.4	1	0.5	0.283333333333	0.5	1	0.166666666667	1	0.5	0.12037037037	-0.3	0	0.233333333333	0	
2015最新伤感歌曲	0.5	0.5	0.2	1	0.0	0	0.2	0.2	0.0	0	0.142857142857	1	0.3	0.3	0.2	1	-0.142857142857	-1	
模拟驾驶	0.2	0.2	0.0	0	0.166666666667	1	0.142857142857	0.142857142857	0.0	0	0.142857142857	1	0.0571428571429	0.0571428571429	0.0	0	0.0238095238095	0	
郭士强下课真正原因	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
二套房贷款利率2015	0.25	0.25	0.2	1	0.0	0	1.0	1.0	0.2	1	0.0	0	-0.75	-0.75	0.0	0	0.0	0	
哈尔滨田开明	0.333333333333	0.333333333333	0.166666666667	1	0.0	0	0.5	0.5	0.166666666667	1	0.0	0	-0.166666666667	-0.166666666667	0.0	0	0.0	0	
听音乐会作文400字	0.5	0.5	0.166666666667	1	0.0	0	0.125	0.125	0.0	0	0.25	1	0.375	0.375	0.166666666667	1	-0.25	-1	
自主招生面试题	0.5	0.280952380952	0.25	1	0.333333333333	1	0.5	0.325396825397	0.4	1	0.2	1	0.0	-0.0444444444444	-0.15	0	0.133333333333	0	
每次打开word2007都要配置	1.0	0.511111111111	0.666666666667	1	0.142857142857	1	1.0	0.583333333333	0.75	1	0.0	0	0.0	-0.0722222222222	-0.0833333333333	0	0.142857142857	1	
绥化市委书记	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
小学生作文的单价一定	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
yy伴奏怎么设置酷狗	1.0	1.0	0.25	1	0.0	0	1.0	1.0	0.2	1	0.0	0	0.0	0.0	0.05	0	0.0	0	
西班牙语招聘	0.5	0.416666666667	0.4	1	0.0	0	0.5	0.375	0.5	1	0.0	0	0.0	0.0416666666667	-0.1	0	0.0	0	
光辉照儿永向前简谱	1.0	0.571428571429	0.2	1	0.2	1	0.5	0.3	0.2	1	0.2	1	0.5	0.271428571429	0.0	0	0.0	0	
懒政怠政	0.142857142857	0.142857142857	0.0	0	0.2	1	1.0	1.0	0.2	1	0.0	0	-0.857142857143	-0.857142857143	-0.2	-1	0.2	1	
澳门风云2粤语下载80s	0.5	0.5	0.2	1	0.0	0	0.111111111111	0.111111111111	0.0	0	0.25	1	0.388888888889	0.388888888889	0.2	1	-0.25	-1	
一带一路高铁股	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
非典资料	0.333333333333	0.333333333333	0.25	1	0.0	0	1.0	1.0	0.25	1	0.0	0	-0.666666666667	-0.666666666667	0.0	0	0.0	0	
变形计两个世界全集	0.333333333333	0.333333333333	0.2	1	0.0	0	0.111111111111	0.111111111111	0.0	0	0.2	1	0.222222222222	0.222222222222	0.2	1	-0.2	-1	
章子怡哥哥	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
刁蛮公主冰山王爷	0.166666666667	0.166666666667	0.0	0	0.2	1	0.2	0.2	0.2	1	0.0	0	-0.0333333333333	-0.0333333333333	-0.2	-1	0.2	1	
农夫岛航	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
x550d华硕	1.0	0.583333333333	0.666666666667	1	0.142857142857	1	1.0	0.441666666667	0.4	1	0.2	1	0.0	0.141666666667	0.266666666667	0	-0.0571428571429	0	
3d66软件免费下载	1.0	0.571428571429	0.2	1	0.2	1	1.0	0.75	0.333333333333	1	0.0	0	0.0	-0.178571428571	-0.133333333333	0	0.2	1	
蓝条手套阅读答案	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
2015流行短发	0.5	0.3	0.333333333333	1	0.142857142857	1	0.142857142857	0.121428571429	0.0	0	0.333333333333	1	0.357142857143	0.178571428571	0.333333333333	1	-0.190476190476	0	
评别克昂科拉缺点	0.5	0.302083333333	0.6	1	0.2	1	0.2	0.150694444444	0.0	0	0.666666666667	1	0.3	0.151388888889	0.6	1	-0.466666666667	0	
极品逍遥	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
海贼王漫画782分析	0.333333333333	0.229166666667	0.2	1	0.2	1	0.5	0.375	0.4	1	0.0	0	-0.166666666667	-0.145833333333	-0.2	0	0.2	1	
贵阳驾校科目四考试	0.333333333333	0.333333333333	0.2	1	0.0	0	0.25	0.25	0.2	1	0.0	0	0.0833333333333	0.0833333333333	0.0	0	0.0	0	
ppt软件下载2014免费下载	0.111111111111	0.111111111111	0.0	0	0.2	1	0.25	0.25	0.2	1	0.0	0	-0.138888888889	-0.138888888889	-0.2	-1	0.2	1	
cf蘑菇	0.333333333333	0.333333333333	0.2	1	0.0	0	0.111111111111	0.111111111111	0.0	0	0.25	1	0.222222222222	0.222222222222	0.2	1	-0.25	-1	
智谋故事	0.5	0.375	0.333333333333	1	0.142857142857	1	0.25	0.225	0.0	0	0.25	1	0.25	0.15	0.333333333333	1	-0.107142857143	0	
动态头像制作	1.0	0.45	0.8	1	0.2	1	1.0	0.395	0.6	1	0.4	1	0.0	0.055	0.2	0	-0.2	0	
斗鹰英文	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
国模西西	0.2	0.2	0.2	1	0.0	0	0.5	0.5	0.2	1	0.0	0	-0.3	-0.3	0.0	0	0.0	0	
摩登舞教学视频	0.166666666667	0.166666666667	0.0	0	0.166666666667	1	0.5	0.5	0.2	1	0.0	0	-0.333333333333	-0.333333333333	-0.2	-1	0.166666666667	1	
炫舞旅行挑战17期林中美味	0.333333333333	0.333333333333	0.2	1	0.0	0	0.111111111111	0.111111111111	0.0	0	0.25	1	0.222222222222	0.222222222222	0.2	1	-0.25	-1	
更大的老虎王即将现身	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
六角法兰面螺栓标准	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
物流会计全套账务处理	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
匪我思存	0.5	0.35	0.25	1	0.166666666667	1	0.2	0.183333333333	0.0	0	0.285714285714	1	0.3	0.166666666667	0.25	1	-0.119047619048	0	
水莓100完全免费	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
大英招聘信息	0.5	0.3125	0.333333333333	1	0.142857142857	1	0.333333333333	0.266666666667	0.4	1	0.0	0	0.166666666667	0.0458333333333	-0.0666666666667	0	0.142857142857	1	
地震来了怎么办	1.0	1.0	0.25	1	0.0	0	0.5	0.5	0.2	1	0.0	0	0.5	0.5	0.05	0	0.0	0	
春天在哪里舞蹈视频	0.111111111111	0.111111111111	0.0	0	0.166666666667	1	0.142857142857	0.142857142857	0.0	0	0.166666666667	1	-0.031746031746	-0.031746031746	0.0	0	0.0	0	
王牌特工+豆瓣	1.0	0.666666666667	0.333333333333	1	0.0	0	1.0	0.666666666667	0.4	1	0.0	0	0.0	0.0	-0.0666666666667	0	0.0	0	
四旋翼飞行器	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
南宁高新区罗赖小学	0.333333333333	0.333333333333	0.25	1	0.0	0	0.5	0.5	0.25	1	0.0	0	-0.166666666667	-0.166666666667	0.0	0	0.0	0	
劳动合同范本中年终奖	0.5	0.5	0.2	1	0.0	0	1.0	1.0	0.2	1	0.0	0	-0.5	-0.5	0.0	0	0.0	0	
写轮眼都市纵横txt下载	0.25	0.25	0.166666666667	1	0.0	0	0.166666666667	0.166666666667	0.0	0	0.2	1	0.0833333333333	0.0833333333333	0.166666666667	1	-0.2	-1	
失物招领教学反思	0.5	0.5	0.2	1	0.0	0	0.5	0.5	0.2	1	0.0	0	0.0	0.0	0.0	0	0.0	0	
科比81分	1.0	1.0	0.25	1	0.0	0	0.333333333333	0.333333333333	0.25	1	0.0	0	0.666666666667	0.666666666667	0.0	0	0.0	0	
台模小曼	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
德林社	1.0	0.520833333333	0.8	1	0.0	0	0.5	0.286111111111	0.5	1	0.333333333333	1	0.5	0.234722222222	0.3	0	-0.333333333333	-1	
刘一秒执行智慧2	1.0	1.0	0.25	1	0.0	0	0.333333333333	0.333333333333	0.2	1	0.0	0	0.666666666667	0.666666666667	0.05	0	0.0	0	
h1z1外挂	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
顽皮的杜鹃教案	1.0	0.583333333333	0.2	1	0.2	1	0.125	0.118055555556	0.0	0	0.4	1	0.875	0.465277777778	0.2	1	-0.2	0	
同煤吧	0.333333333333	0.242063492063	0.4	1	0.2	1	1.0	0.422222222222	0.25	1	0.333333333333	1	-0.666666666667	-0.180158730159	0.15	0	-0.133333333333	0	
激战奥雷卡国语版全集	0.333333333333	0.194047619048	0.333333333333	1	0.428571428571	1	0.25	0.157242063492	0.25	1	0.6	1	0.0833333333333	0.0368055555556	0.0833333333333	0	-0.171428571429	0	
视频解析	1.0	0.511111111111	0.5	1	0.0	0	1.0	0.483333333333	0.5	1	0.0	0	0.0	0.0277777777778	0.0	0	0.0	0	
多想告诉你作文500字	0.166666666667	0.166666666667	0.166666666667	1	0.0	0	0.1	0.1	0.0	0	0.2	1	0.0666666666667	0.0666666666667	0.166666666667	1	-0.2	-1	
公务员照片在线处理	1.0	0.611111111111	0.75	1	0.0	0	1.0	0.583333333333	0.6	1	0.0	0	0.0	0.0277777777778	0.15	0	0.0	0	
壁纸桌面	0.5	0.344444444444	0.5	1	0.25	1	0.333333333333	0.227777777778	0.333333333333	1	0.285714285714	1	0.166666666667	0.116666666667	0.166666666667	0	-0.0357142857143	0	
暗黑破坏神3激活码	0.2	0.155555555556	0.0	0	0.285714285714	1	0.2	0.1625	0.0	0	0.333333333333	1	0.0	-0.00694444444444	0.0	0	-0.047619047619	0	
铃木启悦销量排名	1.0	0.547619047619	0.4	1	0.2	1	1.0	0.412037037037	0.2	1	0.4	1	0.0	0.135582010582	0.2	0	-0.2	0	
灰指甲怎么治	0.111111111111	0.111111111111	0.0	0	0.111111111111	1	0.2	0.2	0.0	0	0.142857142857	1	-0.0888888888889	-0.0888888888889	0.0	0	-0.031746031746	0	
逆战刷nz点	1.0	0.340793650794	0.333333333333	1	0.571428571429	1	1.0	0.387222222222	0.5	1	0.5	1	0.0	-0.0464285714286	-0.166666666667	0	0.0714285714286	0	
会计凭证装订方法	0.5	0.333333333333	0.333333333333	1	0.142857142857	1	0.2	0.171428571429	0.0	0	0.333333333333	1	0.3	0.161904761905	0.333333333333	1	-0.190476190476	0	
qq现金贷额度	0.2	0.2	0.0	0	0.166666666667	1	0.333333333333	0.333333333333	0.333333333333	1	0.0	0	-0.133333333333	-0.133333333333	-0.333333333333	-1	0.166666666667	1	
盘点表格式	1.0	0.583333333333	0.2	1	0.2	1	0.5	0.35	0.25	1	0.166666666667	1	0.5	0.233333333333	-0.05	0	0.0333333333333	0	
如何减肥	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
员工入股分红协议	0.2	0.2	0.2	1	0.0	0	0.5	0.5	0.25	1	0.0	0	-0.3	-0.3	-0.05	0	0.0	0	
洗衣机十大品牌	0.166666666667	0.154761904762	0.0	0	0.333333333333	1	0.5	0.321428571429	0.333333333333	1	0.142857142857	1	-0.333333333333	-0.166666666667	-0.333333333333	-1	0.190476190476	0	
一生一世	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
无限流量卡	0.2	0.2	0.0	0	0.166666666667	1	0.25	0.25	0.0	0	0.142857142857	1	-0.05	-0.05	0.0	0	0.0238095238095	0	
民事反诉状范文	0.25	0.208333333333	0.2	1	0.2	1	0.333333333333	0.238095238095	0.2	1	0.2	1	-0.0833333333333	-0.0297619047619	0.0	0	0.0	0	
全民飞机大战平民装备	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
说说心里话作文	0.5	0.35	0.4	1	0.0	0	0.2	0.155555555556	0.0	0	0.285714285714	1	0.3	0.194444444444	0.4	1	-0.285714285714	-1	
level2破解版	0.25	0.25	0.2	1	0.0	0	0.25	0.25	0.2	1	0.0	0	0.0	0.0	0.0	0	0.0	0	
沃尔玛礼品卡	1.0	0.6	0.4	1	0.0	0	0.5	0.375	0.333333333333	1	0.142857142857	1	0.5	0.225	0.0666666666667	0	-0.142857142857	-1	
清吧经营模式	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
香港lhc开奖记录2015	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
2014定西市中考政治试题及答案	0.5	0.3125	0.2	1	0.2	1	0.5	0.321428571429	0.2	1	0.2	1	0.0	-0.00892857142857	0.0	0	0.0	0	
学生发型男	0.5	0.416666666667	0.5	1	0.0	0	0.333333333333	0.222222222222	0.25	1	0.166666666667	1	0.166666666667	0.194444444444	0.25	0	-0.166666666667	-1	
炸薯条的做法	0.5	0.5	0.5	1	0.0	0	0.5	0.5	0.333333333333	1	0.0	0	0.0	0.0	0.166666666667	0	0.0	0	
英文铃声排行榜2015	1.0	0.441666666667	0.4	1	0.2	1	0.5	0.316666666667	0.6	1	0.0	0	0.5	0.125	-0.2	0	0.2	1	
笑傲江湖霍建华	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
封神榜忠义乾坤	0.5	0.375	0.5	1	0.0	0	0.333333333333	0.266666666667	0.25	1	0.166666666667	1	0.166666666667	0.108333333333	0.25	0	-0.166666666667	-1	
十年戎马心孤单张凯	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
微拍吧	1.0	0.625	0.4	1	0.0	0	0.5	0.35	0.25	1	0.166666666667	1	0.5	0.275	0.15	0	-0.166666666667	-1	
农村盖房合同协议书	0.5	0.263888888889	0.2	1	0.4	1	0.333333333333	0.214814814815	0.25	1	0.333333333333	1	0.166666666667	0.0490740740741	-0.05	0	0.0666666666667	0	
三年级作文我的家乡	1.0	1.0	0.2	1	0.0	0	1.0	1.0	0.25	1	0.0	0	0.0	0.0	-0.05	0	0.0	0	
掌上英雄联盟	1.0	0.6	0.25	1	0.166666666667	1	0.333333333333	0.266666666667	0.333333333333	1	0.142857142857	1	0.666666666667	0.333333333333	-0.0833333333333	0	0.0238095238095	0	
exo公主贵族学校小说	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
七武士	0.333333333333	0.333333333333	0.25	1	0.0	0	0.333333333333	0.333333333333	0.0	0	0.166666666667	1	0.0	0.0	0.25	1	-0.166666666667	-1	
偷拍摄	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
翡翠空间	0.25	0.1875	0.2	1	0.2	1	0.2	0.183333333333	0.0	0	0.285714285714	1	0.05	0.00416666666667	0.2	1	-0.0857142857143	0	
御用特工txt全集免费下载	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
win7家庭版升级旗舰版	1.0	0.571428571429	0.333333333333	1	0.142857142857	1	0.5	0.375	0.4	1	0.0	0	0.5	0.196428571429	-0.0666666666667	0	0.142857142857	1	
熟语的使用	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
柯基犬图片	0.5	0.265277777778	0.5	1	0.333333333333	1	0.5	0.264880952381	0.5	1	0.428571428571	1	0.0	0.000396825396825	0.0	0	-0.0952380952381	0	
感觉心脏突然咯噔一下	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
开题报告模板	0.5	0.5	0.2	1	0.0	0	1.0	1.0	0.2	1	0.0	0	-0.5	-0.5	0.0	0	0.0	0	
红米2增强版怎么样	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
武动乾坤无弹窗	1.0	1.0	0.2	1	0.0	0	1.0	1.0	0.333333333333	1	0.0	0	0.0	0.0	-0.133333333333	0	0.0	0	
钟馗伏魔：雪妖魔灵迅雷下载	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
木头qq2015显ip版	0.25	0.25	0.2	1	0.0	0	0.25	0.25	0.25	1	0.0	0	0.0	0.0	-0.05	0	0.0	0	
贵州旅游	0.5	0.5	0.333333333333	1	0.0	0	0.25	0.25	0.0	0	0.125	1	0.25	0.25	0.333333333333	1	-0.125	-1	
conflict第二季动画片	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
汉译英	0.25	0.25	0.25	1	0.0	0	0.2	0.2	0.0	0	0.166666666667	1	0.05	0.05	0.25	1	-0.166666666667	-1	
2015天津退休涨工资表	0.142857142857	0.142857142857	0.0	0	0.2	1	0.142857142857	0.142857142857	0.0	0	0.166666666667	1	0.0	0.0	0.0	0	0.0333333333333	0	
深圳社保局	0.5	0.297619047619	0.5	1	0.166666666667	1	0.166666666667	0.134259259259	0.0	0	0.428571428571	1	0.333333333333	0.16335978836	0.5	1	-0.261904761905	0	
梦幻西游手游开区	0.5	0.5	0.25	1	0.0	0	1.0	1.0	0.2	1	0.0	0	-0.5	-0.5	0.05	0	0.0	0	
劳动争议司法解释五	0.5	0.5	0.2	1	0.0	0	0.166666666667	0.166666666667	0.0	0	0.166666666667	1	0.333333333333	0.333333333333	0.2	1	-0.166666666667	-1	
邓小平的孙子	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
明细账	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
广州两日游攻略	0.25	0.225	0.25	1	0.166666666667	1	0.25	0.180555555556	0.0	0	0.25	1	0.0	0.0444444444444	0.25	1	-0.0833333333333	0	
搞笑段子	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
第一创业证券	0.25	0.25	0.2	1	0.0	0	0.166666666667	0.166666666667	0.0	0	0.2	1	0.0833333333333	0.0833333333333	0.2	1	-0.2	-1	
生育保险单位证明	0.333333333333	0.333333333333	0.2	1	0.0	0	0.1	0.1	0.0	0	0.2	1	0.233333333333	0.233333333333	0.2	1	-0.2	-1	
镇流器接线图	0.5	0.3	0.25	1	0.166666666667	1	0.5	0.416666666667	0.4	1	0.0	0	0.0	-0.116666666667	-0.15	0	0.166666666667	1	
志愿贵州	1.0	0.611111111111	0.6	1	0.0	0	1.0	0.547619047619	0.4	1	0.2	1	0.0	0.0634920634921	0.2	0	-0.2	-1	
全民挂机cdkey	1.0	0.412037037037	0.2	1	0.4	1	1.0	0.533333333333	0.4	1	0.2	1	0.0	-0.121296296296	-0.2	0	0.2	0	
入殓师工作真实图片	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
汉字的简化和规范导学案	1.0	1.0	0.166666666667	1	0.0	0	1.0	1.0	0.2	1	0.0	0	0.0	0.0	-0.0333333333333	0	0.0	0	
呼啸山庄	0.5	0.361111111111	0.75	1	0.0	0	0.25	0.186507936508	0.25	1	0.333333333333	1	0.25	0.174603174603	0.5	0	-0.333333333333	-1	
华国锋陵墓	0.2	0.183333333333	0.0	0	0.333333333333	1	0.5	0.35	0.25	1	0.166666666667	1	-0.3	-0.166666666667	-0.25	-1	0.166666666667	0	
星球大战2	0.5	0.35	0.333333333333	1	0.142857142857	1	1.0	0.625	0.5	1	0.0	0	-0.5	-0.275	-0.166666666667	0	0.142857142857	1	
壁纸软件	0.25	0.208333333333	0.25	1	0.166666666667	1	0.333333333333	0.266666666667	0.333333333333	1	0.142857142857	1	-0.0833333333333	-0.0583333333333	-0.0833333333333	0	0.0238095238095	0	
音乐僵尸	0.25	0.180555555556	0.0	0	0.428571428571	1	0.25	0.205555555556	0.0	0	0.428571428571	1	0.0	-0.025	0.0	0	0.0	0	
tfboys新歌	0.5	0.321428571429	0.5	1	0.125	1	0.25	0.196428571429	0.0	0	0.285714285714	1	0.25	0.125	0.5	1	-0.160714285714	0	
